n|rsc|org|tag|tagId
702|noise-duration|ministry_of_the_environment|רעש בסביבת מגורים|--
702|noise-duration|ministry_of_the_environment|רעש ממזגנים|--
702|noise-duration|ministry_of_the_environment|רעש ממפעלים|--
702|noise-duration|ministry_of_the_environment|רעש סביבתי|--
702|noise-duration|ministry_of_the_environment|תקנות|--
702|noise-duration|ministry_of_the_environment|תקנות התש''ן 1990|--
703|noshmim-lervacha|ministry_of_social_affairs|בריאות ורווחה|--
703|noshmim-lervacha|ministry_of_social_affairs|משרד הרווחה|--
704|notary|ministry_of_justice|משרד המשפטים|--
704|notary|ministry_of_justice|נוטריונים|--
704|notary|ministry_of_justice|רשימת הנוטריונים|--
706|nti_taba|ministry_of_transport|GIS|--
706|nti_taba|ministry_of_transport|דרכים|--
706|nti_taba|ministry_of_transport|ממג|--
706|nti_taba|ministry_of_transport|נתיבי ישראל|--
706|nti_taba|ministry_of_transport|תבע|--
706|nti_taba|ministry_of_transport|תכנית בנין עיר|--
707|nti_zhut_dereh|ministry_of_transport|GIS|--
707|nti_zhut_dereh|ministry_of_transport|דרך|--
707|nti_zhut_dereh|ministry_of_transport|זכות דרך|--
707|nti_zhut_dereh|ministry_of_transport|ממג|--
707|nti_zhut_dereh|ministry_of_transport|נתיבי ישראל|--
710|ntz-mail|ministry_of_exterior|משרד החוץ|--
710|ntz-mail|ministry_of_exterior|נציגויות|--
711|ntz-short|ministry_of_exterior|משרד החוץ|--
711|ntz-short|ministry_of_exterior|נציגויות|--
713|nutrition-database|ministry-health|מזון|--
713|nutrition-database|ministry-health|מתכון|--
713|nutrition-database|ministry-health|ערכים תזונתיים|--
713|nutrition-database|ministry-health|צמרת|--
713|nutrition-database|ministry-health|קלוריות|--
713|nutrition-database|ministry-health|תזונה|--
719|obbusta2013|ministry_of_transport|מטרופולין תל אביב|--
719|obbusta2013|ministry_of_transport|סקר נוסעים|--
719|obbusta2013|ministry_of_transport|תחבורה ציבורית|--
720|obrailta_2013|ministry_of_transport|סקר נוסעים בתחנות|--
720|obrailta_2013|ministry_of_transport|רכבת|--
720|obrailta_2013|ministry_of_transport|תחבורה ציבורית|--
721|odata|knesset|ODATA|--
721|odata|knesset|odata|--
721|odata|knesset|הכנסת|--
721|odata|knesset|הצעות חוק|--
721|odata|knesset|ועדות הכנסת|--
721|odata|knesset|חוקים|--
721|odata|knesset|כנסת|--
721|odata|knesset|מידע על חקיקה|--
721|odata|knesset|מידע פרלמנטרי|--
721|odata|knesset|מליאת הכנסת|--
721|odata|knesset|סיעות וחברי הכנסת|--
721|odata|knesset|שאילתות|--
722|ofneidan|ministry_of_transport|GIS|--
722|ofneidan|ministry_of_transport|אופני דן|--
722|ofneidan|ministry_of_transport|אופנידן|--
722|ofneidan|ministry_of_transport|אופניים|--
722|ofneidan|ministry_of_transport|ממג|--
735|open-area-sens|ministry_of_the_environment|בעלי חיים|--
735|open-area-sens|ministry_of_the_environment|הגנת הסביבה|--
735|open-area-sens|ministry_of_the_environment|מורשת|--
735|open-area-sens|ministry_of_the_environment|נוף|--
735|open-area-sens|ministry_of_the_environment|סביבה|--
735|open-area-sens|ministry_of_the_environment|צמחיה|--
735|open-area-sens|ministry_of_the_environment|רגישות|--
735|open-area-sens|ministry_of_the_environment|שטחים פתוחים|--
736|open-call|ministry_of_the_environment|סביבה|--
736|open-call|ministry_of_the_environment|סיוע כספי|--
736|open-call|ministry_of_the_environment|תמיכה|--
737|opercraft_tq|ministry_of_transport|משטים|--
737|opercraft_tq|ministry_of_transport|משרד התחבורה|--
737|opercraft_tq|ministry_of_transport|ספנות|--
737|opercraft_tq|ministry_of_transport|תחבורה|--
739|outerhomes_homeless|ministry_of_social_affairs|בריאות ורווחה|--
739|outerhomes_homeless|ministry_of_social_affairs|דרי רחוב|--
739|outerhomes_homeless|ministry_of_social_affairs|הומלסים|--
739|outerhomes_homeless|ministry_of_social_affairs|חסרי בית|--
739|outerhomes_homeless|ministry_of_social_affairs|מרכזי שירות|--
739|outerhomes_homeless|ministry_of_social_affairs|קהילה|--
742|parkinglots|israel_mapping_center|המרכז למיפוי ישראל|--
742|parkinglots|israel_mapping_center|תחבורה|--
743|park_n_ride|ministry_of_transport|GIS|--
743|park_n_ride|ministry_of_transport|חנה וסע|--
743|park_n_ride|ministry_of_transport|חניון|--
743|park_n_ride|ministry_of_transport|ממג|--
743|park_n_ride|ministry_of_transport|נתיבי העדפה|--
744|pathogenicity|volcaniagri|זרעים|--
744|pathogenicity|volcaniagri|חקלאות|--
744|pathogenicity|volcaniagri|מנהל המחקר החקלאי|--
744|pathogenicity|volcaniagri|פתוגנים|--
745|payment|interior_affairs|תשלום לרשויות|--
745|payment|interior_affairs|תשלומי משרד הפנים|--
745|payment|interior_affairs|תשלומים|--
746|payments-to-welfare-frameworks|ministry_of_social_affairs|בריאות ורווחה|--
746|payments-to-welfare-frameworks|ministry_of_social_affairs|מסגרות רווחה|--
748|penetration|water_authority|borehole|--
748|penetration|water_authority|penetration|--
748|penetration|water_authority|water|--
748|penetration|water_authority|החדרה|--
748|penetration|water_authority|מים|--
748|penetration|water_authority|קידוח|--
748|penetration|water_authority|רשות המים|--
749|pensia-net|cma|אוצר וכלכלה|--
749|pensia-net|cma|גופים מוסדיים|--
749|pensia-net|cma|דיווח חודשי|--
749|pensia-net|cma|דמי ניהול|--
749|pensia-net|cma|יתרת נכסים|--
749|pensia-net|cma|מדד|--
749|pensia-net|cma|פנסיה|--
749|pensia-net|cma|רשות שוק ההון|--
749|pensia-net|cma|תשואה|--
750|permitemissionforzovar|ministry_of_the_environment|אוויר|--
751|permitholders|tikshoret|בעלי היתרים|--
751|permitholders|tikshoret|משרד התקשורת|--
751|permitholders|tikshoret|שירותי דואר|--
752|permit-license|labor|מורשה היתרים|--
754|personal_import_vehicles|ministry_of_transport|כלי רכב|--
754|personal_import_vehicles|ministry_of_transport|משרד התחבורה|--
754|personal_import_vehicles|ministry_of_transport|רכב|--
754|personal_import_vehicles|ministry_of_transport|תחבורה|--
756|pharmacy|maaleedumim|אדומים|--
756|pharmacy|maaleedumim|בתי מרקחת|--
756|pharmacy|maaleedumim|מעלה|--
756|pharmacy|maaleedumim|מעלה אדומים|--
756|pharmacy|maaleedumim|עירייה|--
756|pharmacy|maaleedumim|תרופות|--
758|picture-gallery-eng|ministry_of_tourism|גלריית תמונות|--
758|picture-gallery-eng|ministry_of_tourism|משרד התיירות|--
758|picture-gallery-eng|ministry_of_tourism|תיירות|--
759|pinkas|ministry_of_justice|משרד המשפטים|--
759|pinkas|ministry_of_justice|פנקס מאגרי מידע|--
760|pinkashakablanim|ministry_of_housing|בעלי מקצוע|--
760|pinkashakablanim|ministry_of_housing|משרד הבינוי והשיכון|--
760|pinkashakablanim|ministry_of_housing|פנקס הקבלנים|--
760|pinkashakablanim|ministry_of_housing|תכנון|--
760|pinkashakablanim|ministry_of_housing|תכנון ובניה|--
761|planresearchers|iplan|התנגדויות|--
761|planresearchers|iplan|חוקרים|--
761|planresearchers|iplan|מינהל התכנון|--
761|planresearchers|iplan|תכנון|--
761|planresearchers|iplan|תכניות|--
761|planresearchers|iplan|תכנית מתאר|--
762|plants-garden|volcaniagri|גני נוי|--
762|plants-garden|volcaniagri|חקלאות|--
762|plants-garden|volcaniagri|צמחים|--
766|police_boundaries|israel-police|גבול|--
766|police_boundaries|israel-police|מחוז|--
766|police_boundaries|israel-police|מרחב|--
766|police_boundaries|israel-police|משטרה|--
766|police_boundaries|israel-police|משטרת ישראל|--
766|police_boundaries|israel-police|תחנה|--
766|police_boundaries|israel-police|תחנות|--
767|police_receptions|israel-police|מיקום|--
767|police_receptions|israel-police|מיקומי|--
767|police_receptions|israel-police|משטרה|--
767|police_receptions|israel-police|משטרת ישראל|--
767|police_receptions|israel-police|קהל|--
768|pollute-diesel-vehicles|ministry_of_the_environment|זיהום אויר|--
768|pollute-diesel-vehicles|ministry_of_the_environment|כלי רכב|--
768|pollute-diesel-vehicles|ministry_of_the_environment|סביבה|--
773|pr2018|ministry_of_justice|הכונס הרשמי|--
773|pr2018|ministry_of_justice|משרד המשפטים|--
773|pr2018|ministry_of_justice|פשיטת רגל|--
773|pr2018|ministry_of_justice|צווי כינוס|--
774|prep|ministry-health|בריאות|--
774|prep|ministry-health|בריאות הציבור|--
775|press|ministry_of_tourism|הודעות|--
775|press|ministry_of_tourism|הודעות לעיתונות|--
775|press|ministry_of_tourism|משרד התיירות|--
775|press|ministry_of_tourism|תיירות|--
776|price_controlled_consumer_products|moital|חקלאות|--
776|price_controlled_consumer_products|moital|כלכלה|--
776|price_controlled_consumer_products|moital|פיקוח על מחירים|--
777|principal-investigator-posts|ministry_of_transport|טיסות אזרחיות|--
777|principal-investigator-posts|ministry_of_transport|משרד התחבורה|--
777|principal-investigator-posts|ministry_of_transport|תחבורה|--
777|principal-investigator-posts|ministry_of_transport|תעופה אזרחית|--
778|private-and-commercial-vehicles|ministry_of_transport|כלי רכב|--
778|private-and-commercial-vehicles|ministry_of_transport|משרד התחבורה|--
778|private-and-commercial-vehicles|ministry_of_transport|רכב|--
778|private-and-commercial-vehicles|ministry_of_transport|תחבורה|--
779|private-chambers|labor|לשכות|--
779|private-chambers|labor|משרד העבודה|--
779|private-chambers|labor|עובדים|--
779|private-chambers|labor|תיווך עבודה|--
780|private-covid-test|ministry-health|בדיקות קורונה|--
780|private-covid-test|ministry-health|בריאות|--
781|producercode|moital|כלכלה|--
781|producercode|moital|תעשייה|--
782|production|water_authority|borehole|--
782|production|water_authority|production|--
782|production|water_authority|water|--
782|production|water_authority|מים|--
782|production|water_authority|מכון מים|--
782|production|water_authority|נתוני הפקה|--
782|production|water_authority|קידוח|--
782|production|water_authority|רשות המים|--
783|professionallibrary|ministry_of_tourism|משרד התיירות|--
783|professionallibrary|ministry_of_tourism|תיירות|--
784|protectedhouseslist|ministry_of_social_affairs|אזרחים וותיקים|--
784|protectedhouseslist|ministry_of_social_affairs|בריאות ורווחה|--
784|protectedhouseslist|ministry_of_social_affairs|דיור גיל הזהב|--
784|protectedhouseslist|ministry_of_social_affairs|דיור מוגן|--
785|prvbuildingquirement|firefightingcommission|בניה|--
785|prvbuildingquirement|firefightingcommission|בניה מתוכננת|--
785|prvbuildingquirement|firefightingcommission|כבאות והצלה|--
785|prvbuildingquirement|firefightingcommission|תכנון ובניה|--
787|publicbuildings|maaleedumim|מבני ציבור|--
787|publicbuildings|maaleedumim|מבני קהילה|--
787|publicbuildings|maaleedumim|מגשים|--
787|publicbuildings|maaleedumim|מרכזים עירוניים|--
787|publicbuildings|maaleedumim|ציבור|--
789|pumpingfacility|energy_and_water|אנרגיה ומים|--
789|pumpingfacility|energy_and_water|התייעלות באנרגיה|--
789|pumpingfacility|energy_and_water|שימור אנרגיה|--
792|qual_per_hydro_station|water_authority|quality|--
792|qual_per_hydro_station|water_authority|water|--
792|qual_per_hydro_station|water_authority|water quality|--
792|qual_per_hydro_station|water_authority|איכות מים|--
792|qual_per_hydro_station|water_authority|דגימות|--
792|qual_per_hydro_station|water_authority|הידרומטריה|--
792|qual_per_hydro_station|water_authority|יונים ראשיים|--
792|qual_per_hydro_station|water_authority|מים|--
792|qual_per_hydro_station|water_authority|רשות המים|--
792|qual_per_hydro_station|water_authority|תחנה הידרומטרית|--
793|questions|knesset|חברי כנסת|--
793|questions|knesset|יושב ראש הכנסת|--
793|questions|knesset|כנסת|--
793|questions|knesset|שאילתות|--
793|questions|knesset|שרים|--
795|radon|ministry_of_the_environment|סביבה|--
795|radon|ministry_of_the_environment|קרינה|--
795|radon|ministry_of_the_environment|ראדון|--
796|radon-lab-practitioners|ministry_of_the_environment|אנשי מקצוע|--
796|radon-lab-practitioners|ministry_of_the_environment|מעבדות|--
796|radon-lab-practitioners|ministry_of_the_environment|סביבה|--
796|radon-lab-practitioners|ministry_of_the_environment|קרינה|--
797|radon-practitioners|ministry_of_the_environment|איכות אוויר|--
797|radon-practitioners|ministry_of_the_environment|אנשי מקצוע|--
797|radon-practitioners|ministry_of_the_environment|סביבה|--
797|radon-practitioners|ministry_of_the_environment|ראדון|--
798|rail_flow_2040|ministry_of_transport|2040|--
798|rail_flow_2040|ministry_of_transport|GIS|--
798|rail_flow_2040|ministry_of_transport|חצב|--
798|rail_flow_2040|ministry_of_transport|ממג|--
798|rail_flow_2040|ministry_of_transport|נוסעים|--
798|rail_flow_2040|ministry_of_transport|רכבת|--
798|rail_flow_2040|ministry_of_transport|רכבת כבדה|--
805|rail_strategic|ministry_of_transport|GIS|--
805|rail_strategic|ministry_of_transport|חצב|--
805|rail_strategic|ministry_of_transport|ממג|--
805|rail_strategic|ministry_of_transport|מסילות ברזל|--
805|rail_strategic|ministry_of_transport|רכבת|--
805|rail_strategic|ministry_of_transport|רכבת כבדה|--
805|rail_strategic|ministry_of_transport|תכנית אסטרטגית|--
807|rashuty|ministry_of_agriculture|חקלאות|--
807|rashuty|ministry_of_agriculture|רופאים וטרינריים|--
809|recall|ministry_of_transport|משרד התחבורה|--
809|recall|ministry_of_transport|רכב|--
809|recall|ministry_of_transport|תחבורה|--
810|rechev_le_pail_with_degem|ministry_of_transport|כלי רכב|--
810|rechev_le_pail_with_degem|ministry_of_transport|משרד התחבורה|--
810|rechev_le_pail_with_degem|ministry_of_transport|רכב|--
810|rechev_le_pail_with_degem|ministry_of_transport|תחבורה|--
811|rechev_le_pail_without-degem|ministry_of_transport|כלי רכב|--
811|rechev_le_pail_without-degem|ministry_of_transport|משרד התחבורה|--
811|rechev_le_pail_without-degem|ministry_of_transport|רכב|--
811|rechev_le_pail_without-degem|ministry_of_transport|תחבורה|--
812|rechev-tag-nachim|ministry_of_transport|כלי רכב|--
812|rechev-tag-nachim|ministry_of_transport|משרד התחבורה|--
812|rechev-tag-nachim|ministry_of_transport|רכב|--
812|rechev-tag-nachim|ministry_of_transport|תחבורה|--
813|recruitment|netzivot|גיוס עובדים|--
813|recruitment|netzivot|הון אנושי|--
813|recruitment|netzivot|משאבי אנוש|--
814|recyclingfacilitiesmaaleadumim|maaleedumim|איכות הסביבה|--
814|recyclingfacilitiesmaaleadumim|maaleedumim|בטריות|--
814|recyclingfacilitiesmaaleadumim|maaleedumim|בקבוקי פלסטיק|--
814|recyclingfacilitiesmaaleadumim|maaleedumim|זכוכית|--
814|recyclingfacilitiesmaaleadumim|maaleedumim|מיחזור|--
816|registered_veterinary_vaccines|ministry_of_agriculture|בעלי חיים|--
816|registered_veterinary_vaccines|ministry_of_agriculture|וטרינרים|--
816|registered_veterinary_vaccines|ministry_of_agriculture|חיסונים|--
817|report-assignment-streets-regions|petah-tikva-municipality|אוכלוסיה|--
817|report-assignment-streets-regions|petah-tikva-municipality|אזורים|--
817|report-assignment-streets-regions|petah-tikva-municipality|רחובות|--
818|researches|ministry_of_the_environment|מחקר|--
818|researches|ministry_of_the_environment|סביבה|--
819|researchinstitute|israel_mapping_center|המרכז למיפוי ישראל|--
819|researchinstitute|israel_mapping_center|חינוך ותרבות|--
820|reservoirs|water_authority|reservoirs|--
820|reservoirs|water_authority|water|--
820|reservoirs|water_authority|מאגר|--
820|reservoirs|water_authority|מים|--
820|reservoirs|water_authority|רשות המים|--
821|reshev_bitul_sofi|ministry_of_transport|כלי רכב|--
821|reshev_bitul_sofi|ministry_of_transport|משרד התחבורה|--
821|reshev_bitul_sofi|ministry_of_transport|רכב|--
821|reshev_bitul_sofi|ministry_of_transport|תחבורכ|--
824|ridership|ministry_of_transport|אוטובוסים|--
824|ridership|ministry_of_transport|משרד התחבורה|--
824|ridership|ministry_of_transport|תחבורה ציבורית|--
825|rishayon_srifat_gazam|ministry_of_agriculture|איכות הסביבה|--
825|rishayon_srifat_gazam|ministry_of_agriculture|בריאות|--
825|rishayon_srifat_gazam|ministry_of_agriculture|גזם חקלאי|--
825|rishayon_srifat_gazam|ministry_of_agriculture|חקלאות|--
825|rishayon_srifat_gazam|ministry_of_agriculture|סביבה|--
825|rishayon_srifat_gazam|ministry_of_agriculture|שריפת גזם|--
826|river-permits|ministry_of_the_environment|הגנת הסביבה|--
826|river-permits|ministry_of_the_environment|מים|--
831|roadauthority|ministry_of_transport|GIS|--
831|roadauthority|ministry_of_transport|חצב|--
831|roadauthority|ministry_of_transport|כבישים|--
831|roadauthority|ministry_of_transport|ממג|--
831|roadauthority|ministry_of_transport|רשות תמרור|--
832|roads|ministry_of_the_environment|זיהום אוויר|--
832|roads|ministry_of_the_environment|כבישים|--
832|roads|ministry_of_the_environment|כלי רכב|--
832|roads|ministry_of_the_environment|סביבה|--
832|roads|ministry_of_the_environment|פליטות|--
834|roundabout|ministry_of_transport|GIS|--
834|roundabout|ministry_of_transport|חצב|--
834|roundabout|ministry_of_transport|משרד התחבורה|--
837|runoff_recharge_prioritization_areas|water_authority|water|--
837|runoff_recharge_prioritization_areas|water_authority|החדרה|--
837|runoff_recharge_prioritization_areas|water_authority|מים|--
837|runoff_recharge_prioritization_areas|water_authority|רשות המים|--
839|safetyorderslist|labor|משד העבודה|--
839|safetyorderslist|labor|צווי בטיחות|--
846|savingsplaninterest|mof|חסכון לכל ילד|--
846|savingsplaninterest|mof|משרד האוצר|--
846|savingsplaninterest|mof|ריבית|--
847|school|israel_mapping_center|המרכז למיפוי ישראל|--
847|school|israel_mapping_center|חינוך ותרבות|--
848|schools|petah-tikva-municipality|אוכלוסיה|--
848|schools|petah-tikva-municipality|בתי ספר|--
849|schoolsmaaleadumim|maaleedumim|בתי ספר|--
849|schoolsmaaleadumim|maaleedumim|חינוך|--
849|schoolsmaaleadumim|maaleedumim|לימודים|--
849|schoolsmaaleadumim|maaleedumim|מעלה אדומים|--
849|schoolsmaaleadumim|maaleedumim|תיכון|--
852|segula|socialequality|בתי|--
852|segula|socialequality|בתי חולים|--
852|segula|socialequality|המשרד|--
852|segula|socialequality|המשרד לשוויון חברתי|--
852|segula|socialequality|הנגשה|--
852|segula|socialequality|וותיקים|--
852|segula|socialequality|ותיקים|--
852|segula|socialequality|זכויות|--
852|segula|socialequality|חברתי|--
852|segula|socialequality|חולים|--
852|segula|socialequality|יחידות|--
852|segula|socialequality|יחידות סגולה|--
852|segula|socialequality|לשוויון|--
852|segula|socialequality|מאגרים|--
852|segula|socialequality|מתנדבים|--
852|segula|socialequality|סגולה|--
853|sekerhashpaotcorona|ministry_of_justice|השפעות קורונה|--
853|sekerhashpaotcorona|ministry_of_justice|משרד המשפטים|--
853|sekerhashpaotcorona|ministry_of_justice|נגיף הקורונה|--
853|sekerhashpaotcorona|ministry_of_justice|סקר שכירות קורונה|--
853|sekerhashpaotcorona|ministry_of_justice|קורונה|--
854|senior_card|socialequality|62|--
854|senior_card|socialequality|67|--
854|senior_card|socialequality|אזרח|--
854|senior_card|socialequality|גברים|--
854|senior_card|socialequality|המשרד|--
854|senior_card|socialequality|המשרד לשוויון חברתי|--
854|senior_card|socialequality|הנפקת תעודה|--
854|senior_card|socialequality|ותיק|--
854|senior_card|socialequality|חברתי|--
854|senior_card|socialequality|כרטיס|--
854|senior_card|socialequality|לשוויון חברתי|--
854|senior_card|socialequality|נשים|--
854|senior_card|socialequality|שוויון|--
854|senior_card|socialequality|תעודת|--
854|senior_card|socialequality|תעודת אזרח ותיק|--
856|servicecontractors|labor|אבטחה|--
856|servicecontractors|labor|ניקיון|--
856|servicecontractors|labor|רישוי קבלני שירות|--
856|servicecontractors|labor|שמירה|--
857|serviceindex|cma|ביטוח|--
857|serviceindex|cma|זמני מענה|--
857|serviceindex|cma|מדד שירות|--
857|serviceindex|cma|נתונים|--
857|serviceindex|cma|רשות שוק ההון|--
857|serviceindex|cma|שביעות רצון|--
861|sewage_donor|water_authority|water|--
861|sewage_donor|water_authority|ביוב|--
861|sewage_donor|water_authority|טיפול בשפכים|--
861|sewage_donor|water_authority|מים|--
861|sewage_donor|water_authority|רשות המים|--
862|sewage_owners|water_authority|water|--
862|sewage_owners|water_authority|טיפול בשפכים|--
862|sewage_owners|water_authority|מטש|--
862|sewage_owners|water_authority|מים|--
862|sewage_owners|water_authority|רשות המים|--
863|sfirot|ministry_of_transport|GIS|--
863|sfirot|ministry_of_transport|דרכים|--
863|sfirot|ministry_of_transport|ממג|--
863|sfirot|ministry_of_transport|ספירות תנועה|--
865|shamaiim|ministry_of_justice|שמאים מכריעים|--
866|shamaim|ministry_of_justice|משרד המשפטים|--
866|shamaim|ministry_of_justice|שמאי מקרקעין|--
867|shamaim_rechev|ministry_of_transport|כלי רכב|--
867|shamaim_rechev|ministry_of_transport|משרד התחבורה|--
867|shamaim_rechev|ministry_of_transport|רכב|--
867|shamaim_rechev|ministry_of_transport|תחבורה|--
868|shape|israel_mapping_center|דיור|--
869|sharaiim_kadim|ministry_of_justice|בתי הדין השרעיים|--
869|sharaiim_kadim|ministry_of_justice|משרד המשפטים|--
870|sharaim|ministry_of_justice|בתי הדין השרעיים|--
870|sharaim|ministry_of_justice|חוזי נישואין|--
870|sharaim|ministry_of_justice|משרד המשפטים|--
870|sharaim|ministry_of_justice|תיקים|--
871|sheetkshape|israel_mapping_center|דיור|--
871|sheetkshape|israel_mapping_center|המרכז למיפוי ישראל|--
872|shelters-br7|beer-sheva|ביטחון ותשתיות|--
873|sheltersmaaleadumim|maaleedumim|ביטחון|--
873|sheltersmaaleadumim|maaleedumim|חירום|--
873|sheltersmaaleadumim|maaleedumim|מקלטים|--
876|shikumshchunot|ministry_of_housing|מרקם ותיק|--
876|shikumshchunot|ministry_of_housing|משרד הבינוי והשיכון|--
876|shikumshchunot|ministry_of_housing|שיקום|--
876|shikumshchunot|ministry_of_housing|שיקום שכונות חברתי|--
876|shikumshchunot|ministry_of_housing|שיקום שכונות פיזי|--
876|shikumshchunot|ministry_of_housing|שכונות|--
877|shinui_mivne|ministry_of_transport|כלי רכב|--
877|shinui_mivne|ministry_of_transport|משרד התחבורה|--
877|shinui_mivne|ministry_of_transport|רכב|--
891|shopping-cart|moital|כלכלה|--
892|simaneymisahr|ministry_of_justice|מסחר|--
896|siyua|ministry_of_justice|משרד המשפטים|--
897|socharim|ministry_of_transport|כלי רכב|--
897|socharim|ministry_of_transport|משרד התחבורה|--
897|socharim|ministry_of_transport|רכב|--
897|socharim|ministry_of_transport|תחבורה|--
899|social-workers-registration|ministry_of_social_affairs|בריאות ורווחה|--
899|social-workers-registration|ministry_of_social_affairs|עובדים סוציאליים|--
899|social-workers-registration|ministry_of_social_affairs|פנקס|--
899|social-workers-registration|ministry_of_social_affairs|רישום|--
902|special-education-kindergartensmaaleadumim|maaleedumim|גני ילדים|--
902|special-education-kindergartensmaaleadumim|maaleedumim|גני שילוב|--
902|special-education-kindergartensmaaleadumim|maaleedumim|גני תקשורת|--
902|special-education-kindergartensmaaleadumim|maaleedumim|חינוך|--
902|special-education-kindergartensmaaleadumim|maaleedumim|חינוך מיוחד|--
904|species|volcaniagri|זני זרעים|--
904|species|volcaniagri|זרעים|--
904|species|volcaniagri|חקלאות|--
907|spring_quality|water_authority|quality|--
907|spring_quality|water_authority|spring|--
907|spring_quality|water_authority|water|--
907|spring_quality|water_authority|water quality|--
907|spring_quality|water_authority|איכות מים|--
907|spring_quality|water_authority|דגימות|--
907|spring_quality|water_authority|יונים ראשיים|--
907|spring_quality|water_authority|מים|--
907|spring_quality|water_authority|מעיין|--
907|spring_quality|water_authority|רשות המים|--
908|springs|water_authority|spring|--
908|springs|water_authority|water|--
908|springs|water_authority|מים|--
908|springs|water_authority|מעיין|--
908|springs|water_authority|רשות המים|--
910|staj|ministry-health|בריאות ורווחה|--
910|staj|ministry-health|הגרלה|--
910|staj|ministry-health|העדפה|--
910|staj|ministry-health|סטאז|--
916|statisticsassigningperformance|ies|אוכלוסיה|--
916|statisticsassigningperformance|ies|איזורים|--
916|statisticsassigningperformance|ies|גיל|--
916|statisticsassigningperformance|ies|דת|--
916|statisticsassigningperformance|ies|השכלה|--
916|statisticsassigningperformance|ies|השמות|--
916|statisticsassigningperformance|ies|מגבלות|--
916|statisticsassigningperformance|ies|עיסוק|--
917|statisticsjobsperformance|ies|אוכלוסיה|--
917|statisticsjobsperformance|ies|אוצר וכלכלה|--
917|statisticsjobsperformance|ies|איזורים|--
917|statisticsjobsperformance|ies|הזמנות|--
917|statisticsjobsperformance|ies|משרות|--
917|statisticsjobsperformance|ies|עיסוקים|--
920|stats_rish|population_authority|היתר עבודה|--
920|stats_rish|population_authority|הנפקת רישיונות לזרים|--
920|stats_rish|population_authority|רישיון לזרים|--
920|stats_rish|population_authority|רישיונות|--
921|strat_border|ministry_of_transport|GIS|--
921|strat_border|ministry_of_transport|חצב|--
921|strat_border|ministry_of_transport|ממג|--
921|strat_border|ministry_of_transport|תחבורה|--
921|strat_border|ministry_of_transport|תכניות אסטרטגיות|--
922|stream-monitoring|ministry_of_the_environment|הגנת הסביבה|--
922|stream-monitoring|ministry_of_the_environment|המשרד להגנת הסביבה|--
922|stream-monitoring|ministry_of_the_environment|נחלים|--
923|streams|water_authority|streams|--
923|streams|water_authority|water|--
923|streams|water_authority|מים|--
923|streams|water_authority|נחל|--
923|streams|water_authority|רשות המים|--
924|street-light-br7|beer-sheva|ביטחון ותשתיות|--
925|street-namesmaaleadumim|maaleedumim|עירייה|--
925|street-namesmaaleadumim|maaleedumim|רחובות|--
925|street-namesmaaleadumim|maaleedumim|שמות רחובות|--
927|studyapplications|ministry_of_justice|לימודים|--
927|studyapplications|ministry_of_justice|משרד המשפטים|--
928|subgushallshape|israel_mapping_center|דיור|--
929|sulfur-oxides|ministry_of_the_environment|זיהום אוויר|--
929|sulfur-oxides|ministry_of_the_environment|מחצבות|--
929|sulfur-oxides|ministry_of_the_environment|סביבה|--
929|sulfur-oxides|ministry_of_the_environment|פליטות|--
929|sulfur-oxides|ministry_of_the_environment|תעשיה|--
930|supervisionfiles|ministry_of_justice|משרד המשפטים|--
930|supervisionfiles|ministry_of_justice|צווי נגישות|--
931|support|ministry_of_the_environment|סביבה|--
931|support|ministry_of_the_environment|סיוע כספי|--
931|support|ministry_of_the_environment|תמיכה|--
932|surveyers|the_israel_lands_administration|דיור|--
933|svivaniturmifal|ministry_of_the_environment|משרד להגנת הסביבה|--
935|synagogues|petah-tikva-municipality|אוכלוסיה|--
935|synagogues|petah-tikva-municipality|בתי כנסת|--
935|synagogues|petah-tikva-municipality|עיריית פתח תקוה|--
937|tabbar|interior_affairs|רשויות מקומיות|--
937|tabbar|interior_affairs|שלטון מקומי|--
937|tabbar|interior_affairs|תבר|--
937|tabbar|interior_affairs|תקציב|--
937|tabbar|interior_affairs|תקציב בלתי רגיל|--
938|tables|eca|הוצאה לפועל|--
939|tabu_asset|ministry_of_justice|טאבו|--
939|tabu_asset|ministry_of_justice|משרד המשפטים|--
940|tahaz_clusters|ministry_of_transport|אוטובוס|--
940|tahaz_clusters|ministry_of_transport|ארצי|--
940|tahaz_clusters|ministry_of_transport|אשכולות|--
940|tahaz_clusters|ministry_of_transport|חצב|--
940|tahaz_clusters|ministry_of_transport|נפחי תנועה|--
940|tahaz_clusters|ministry_of_transport|ספירות נוסעים|--
940|tahaz_clusters|ministry_of_transport|תחבורה ציבורית|--
941|talmudiccollege|israel_mapping_center|המרכז למיפוי ישראל|--
941|talmudiccollege|israel_mapping_center|חינוך ותרבות|--
944|tatal|iplan|ותל|--
944|tatal|iplan|לאומית|--
944|tatal|iplan|מינהל התכנון|--
944|tatal|iplan|תכנון|--
944|tatal|iplan|תכנית|--
944|tatal|iplan|תכנית תשתיות לאומית|--
944|tatal|iplan|תשתיות|--
944|tatal|iplan|תתל|--
945|tavlat-simlei-averot|ministry_of_transport|משטרת ישראל|--
945|tavlat-simlei-averot|ministry_of_transport|משרד התחבורה|--
945|tavlat-simlei-averot|ministry_of_transport|שיטת הניקוד|--
