n|rsc|name|format|dateCr|dateMo|id|size
401|environmental_impact_index|מאגר מדד השפעה הסביבתית|CSV|2020-08-11|2022-03-22|fb5159d5-07dd-4b99-87f8-ca4561bc764d|79392
402|est|תצלום אויר 2015 2 מטר - גליון אשתמוע|ZIP|2017-11-01|2017-11-01|ac830697-6e1f-4ce8-a867-ff702cde6fe4|None
403|ethiopianrab|רבני העדה האתיופית 2022|XLSX|2022-06-09|2022-06-22|2ed72347-7ecb-468f-afc9-07d10a9a0343|13876
404|eventsdistrict|מבנה הקובץ|PDF|2021-06-08|2021-06-08|fa4d5b30-c319-4ae7-a63e-7c8e61f24013|593832
404|eventsdistrict|אירועים לפי מחוז - מונחים|PDF|2021-06-08|2021-06-08|a65f349e-7a7b-4d7e-90c7-40ec33e62d08|592532
404|eventsdistrict|אירועים לפי מחוז לשנת 2022 רבעון 3|CSV|2023-02-08|2023-02-08|7a62571a-2e88-4c8b-9667-0a7e53016615|658048
404|eventsdistrict|אירועים לפי מחוז לשנת 2022 רבעון 2|CSV|2022-10-03|2022-10-03|707228f1-9434-401d-95a8-c2ae11704a4e|690300
404|eventsdistrict|אירועים לפי מחוז לשנת 2022 רבעון 1|CSV|2022-06-22|2022-06-22|fd4f673b-903b-4c52-8dd2-c5ecb04c6421|484808
404|eventsdistrict|אירועים לפי מחוז לשנת 2021 רבעון 4|CSV|2022-03-01|2022-06-22|9091be6f-cad1-4a66-93c3-177db77c1e87|521709
404|eventsdistrict|אירועים לפי מחוז לשנת 2021 רבעון 3|CSV|2021-11-22|2022-06-22|744a7273-0f37-44ec-bdbe-ca6bbd4960c6|527798
404|eventsdistrict|אירועים לפי מחוז לשנת 2021 רבעון 2|CSV|2021-11-22|2022-06-22|f86f8b14-5d36-4ac8-954a-bd729ff04758|703281
404|eventsdistrict|אירועים לפי מחוז לשנת 2021 רבעון 1|CSV|2021-06-08|2022-06-22|a4d4dd9f-8394-4b87-b2c6-ba845847a089|535804
404|eventsdistrict|אירועים לפי מחוז לשנת 2020 רבעון 4|CSV|2021-06-08|2022-06-27|32b48114-f7af-45c6-bdc3-d38c5de114c0|631942
404|eventsdistrict|אירועים לפי מחוז לשנת 2020 רבעון 3|CSV|2021-06-08|2022-06-22|9aaaf816-e0f2-48ee-b8fb-da8896c8825e|658392
404|eventsdistrict|אירועים לפי מחוז לשנת 2020 רבעון 2|CSV|2021-06-08|2022-06-22|2d51f792-5f44-4895-834f-e005012c4a2d|692380
404|eventsdistrict|אירועים לפי מחוז לשנת 2020 רבעון 1|CSV|2021-06-08|2022-06-22|0fe07d31-8254-407d-9886-32e5fa53aa11|536132
404|eventsdistrict|אירועים לפי מחוז לשנת 2019 רבעון 4|CSV|2021-06-08|2022-06-22|d2e71a25-fd61-4a19-8eec-922dcf51736d|698559
404|eventsdistrict|אירועים לפי מחוז לשנת 2019 רבעון 3|CSV|2021-06-08|2022-06-22|1c67ab70-addd-49a8-bdb1-794a3edb8fd1|691970
404|eventsdistrict|אירועים לפי מחוז לשנת 2019 רבעון 2|CSV|2021-06-08|2022-06-22|d715d162-9321-4226-ab3d-a767de53e058|692224
404|eventsdistrict|אירועים לפי מחוז לשנת 2019 רבעון 1|CSV|2021-06-08|2022-06-22|9826d3c1-eaf2-4ba5-aed7-629b852222a2|494447
404|eventsdistrict|אירועים לפי מחוז לשנת 2018|CSV|2021-06-08|2022-06-22|dc050557-b952-4cb9-b765-aecc6e555177|2263326
404|eventsdistrict|אירועים לפי מחוז לשנת 2017|CSV|2021-06-08|2022-06-22|a9e3c2e8-7db2-43c3-92ba-b10fba8ff934|2031474
