n|name|type|date|title|org|geo|freq|resources|tags|author|email|orgh|licID|lictitle|notes
1021|species|dataset|2023-03-21|רשימת הזנים המורשים למכירה|volcaniagri|No|NA|1|3|--|avishe@volcani.agri.gov.il|מינהל המחקר החקלאי - מרכז וולקני|||רשימת הזנים המורשים למכירה על-פי חוק הזרעים , תשט"ז 1956
1022|speed_survey_2022|dataset|2025-06-08|סקר ארצי של מהירויות נסיעה בישראל 2022|ministry_of_transport|No|NoUpdate|7|10|--|geo@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|הסקר הנוכחי מציג את מהירויות הנסיעה שנמדדו בשנת 2022 באמצעות המדדים הבאים: מהירות ממוצעת, מהירות האחוזון ה,85- השונות במהירויות הנסיעה, אחוז הנוסעים מעל המהירות המותרת בחוק ואחוז הנוסעים לפחות 20 קמ"ש מעל המותר. כמו כן, הסקר עורך השוואה למדדי המהירות שדווחו בסקרים הקודמים (ממוצע לשנים 2014, 2016, 2017)
1023|sport-br7|dataset|2025-11-30|מתקני ספורט בבאר-שבע|beer-sheva|No|Year|15|1|--|dor@br7.org.il|עיריית באר שבע|other-open|Other (Open)|סימון נקודתי של מתקנים המשמשים לצרכי ספורט בעיר - מגרשי ספורט, אולמות, מתקני כושר ועוד. עבור חלק מהמתקנים, קיים מידע כגון גורם אחראי, נגישות, האם קיימת חנייה, מצב תאורה, האם קיים גידור, שנת הקמה, האם נדרש תיאום מראש או פתוח באופן קבוע ועוד.
1024|spring_discharge|dataset|2025-03-02|מעיינות - ספיקה מדודה|water_authority|No|Year|1|7|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|מאגר מידע של נתוני ספיקות במעיינות הנמדדים ע"י השירות ההידרולוגי.ספיקה היא כמות המים (ליטר) שעוברת ביחידת הזמן (שניה) דרך חתך מדידה.
1025|spring_monthly_volume|dataset|2025-03-02|מעיינות - נפחים חודשיים|water_authority|No|Year|1|7|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|נפחים חודשיים של שפיעת מעיינות הנמדדים על ידי השירות ההידרולוגי
1026|spring_quality|dataset|2025-10-01|מדידות איכות במעיינות|water_authority|No|Year|1|10|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|מאגר המידע מכיל נתוני איכות מים במעיינות אשר נדגמים על ידי השירות ההידרולוגי.
1027|springs|dataset|2025-01-01|דוח קטלוג מעיינות|water_authority|No|Year|1|5|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|רשימת המעיינות בישראל הנמדדים על ידי השירות ההידרולוגי
1028|spring_yearly_volume|dataset|2025-03-02|מעיינות - נפחים שנתיים|water_authority|No|Year|1|7|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|other-open|Other (Open)|נפחים שנתיים של שפיעת מעיינות הנמדדים על ידי השירות ההידרולוגי.
1029|staj|dataset|2023-03-21|נתוני הגרלות סטאזרים לרפואה|ministry-health|No|NA|1|4|--|dor.chen@health.gov.il|משרד הבריאות|cc-by|Creative Commons Attribution|הסטאז'רים לרפואה מהווים את דור העתיד של הרפואה בישראל והם משולבים במהלך שנת הסטאז', באמצעות הגרלה, בהתאם לעדיפויותיהם, בבתי החולים השונים בישראל.המועמדים מדרגים את 25 בתי החולים מעדיפות ראשונה 1 ועד 25. זוגות יכולים לבקש שיבוץ משותף.המועמדים משובצים על פי מקומות פנויים והעדפות.חטיבת הרפואה במשרד הבריאות אחראי על ביצוע ההגרלה ושיבוץ הסטאז'רים לרפואה, בוגרי לימודים בארץ ובחו"ל, במוסדות הרפואיים בישראל. תהליכי הגשת הבקשות על פי העדפותיו של כל סטאז'ר וההגרלה מבוצעים באופן ממוחשב החל ממרץ 2015.
1030|startups-br7|dataset|2025-11-30|סטארט-אפים מהדרום 2017|beer-sheva|No|NotConstant|4|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|שם חברת הסטארטאפ, תיאור, תחום עיסוק, מיקום, תאריך הקמה, אתר אינטרנט וקישור לסרטון ביוטיוב. המאגר נוצר ע"י קהילת Tech7 והמידע הקיים בו הינו באחריותם.
1031|stat2017|dataset|2023-03-21|דו"ח שנתי 2017|eca|No|NA|23|2|--|datagov@eca.gov.il|רשות האכיפה והגבייה|cc-by|Creative Commons Attribution|דו"ח נתונים שנתיים 2017
1032|stat2018|dataset|2023-03-21|דו"ח שנתי 2018|eca|No|NA|1|2|--|datagov@eca.gov.il|רשות האכיפה והגבייה|cc-by|Creative Commons Attribution|דו"ח נתונים שנתיים 2018
1033|stateengagementwithlawyers|dataset|2025-06-16|התקשרות המדינה עם עורכי דין של הוועדה להעסקת עורכי דין חיצוניים|ministry_of_justice|No|NotConstant|2|0|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|Other (Open)|מאגר המכיל את פרטי ההתקשרות המדינה עם עורכי דין של הוועדה להעסקת עורכי דין חיצוניים
1034|statistical-area-2008|dataset|2023-03-21|קובץ השכבה הארצית של האזורים הסטטיסטיים ממפקד 2008|lamas|No|NA|1|5|--|sarip@cbs.gov.il|הלשכה המרכזית לסטטיסטיקה|||"השימוש בקבצים בנושא אזורים סטטיסטיים ממפקד האוכלוסין 2008 הינו בכפוף לרישיון שימוש שבאתר data.gov.il בכתובת https://data.gov.il/terms, ואין לעשות שימוש האסור על פי תנאי הרישיון. למען הסר ספק, מובהר כי השימוש במידע באחריות המשתמש בלבד. המידע מהשכבה אינו מהווה אסמכתה לשחזור גבולות של יישובים או ישויות גיאוגרפיות אחרות ותכליתו לפרסום נתונים סטטיסטיים בלבד. הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש."
1035|statisticsassigningperformance|dataset|2023-03-21|ביצועי שירות התעסוקה - השמות|ies|No|NA|1|8|--|mosheaf@ies.gov.il|שירות התעסוקה|||נתונים בנושא השמות שבוצעו בשירות התעסוקה.
1036|statisticsjobsperformance|dataset|2023-03-21|ביצועי שירות התעסוקה - משרות|ies|No|NA|1|6|--|mosheaf@ies.gov.il|שירות התעסוקה|||נתונים על מאגר המשרות הקיימות בשירות התעסוקה.
1037|stat_n-hoods_table-br7|dataset|2025-11-30|טבלת המרה שכונות - אזורים סטטיסטיים|beer-sheva|No|NoUpdate|1|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|אגר סטטי המשמש להמרת מידע ממאגרים בהם המידע מופיע ביחידות מרחביות של אזורים גיאוגרפיים סטטיסטיים (אג"ס) ליחידות מרחביות של שכונות העיר באר שבע.
1038|statreport2016-eca|dataset|2023-03-21|דו"ח שנתי 2016|eca|No|NA|24|2|--|DATAGOV@eca.gov.il|רשות האכיפה והגבייה|||דו"ח שנתי 2016 גרסת אקסל
1039|stats_rish|dataset|2025-11-30|סטטיסטיקת הנפקת רשיונות לזרים|population_authority|No|Week|14|4|--|liorsh@piba.gov.il|רשות האוכלוסין וההגירה|cc-by|Creative Commons Attribution|מסמך זה מכיל סטטיסטיקה על הנפקת רישיונות שהייה חדשים שניתנו לזרים, לפי שנה, סוג רישיון, מין, קבוצת גיל, ארץ אזרחות הזר , היתר עבודה לפי ענף (לעובדים זרים).
1040|strat_border|dataset|2023-03-21|גבולות תכניות אסטרטגיות|ministry_of_transport|No|NotConstant|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|גבולות מרחביים שעבורם נערכו תכניות אסטרטגיות ותכניות אב לתחבורה בפריסה ארצית
1041|stream-monitoring|dataset|2024-11-03|תוצאות ניטור כימי של נחלי ישראל|ministry_of_the_environment|No|Year|1|3|--|arielt@sviva.gov.il|המשרד להגנת הסביבה|other-open|Other (Open)|המשרד להגנת הסביבה מקיים במהלך השנה פעולות ניטור ומעקב שוטף אחר הנחלים בישראל. בנחלים מבוצעים שני סוגים של ניטור- ניטור כימי וניטור ביולוגי. ניטור כימי הינו נקודתי ומתבצע פעמיים בשנה (בסתיו ובאביב). בכל דיגום נבדקים יותר מעשרה פרמטרים קבועים, הניטור מבוצע על ידי רשות הטבע והגנים עבור המשרד להגנת הסביבה. ניטור ביולוגי -  הבחון את מצבם של הנחלים לאורך זמן באמצעות מעקב אחר שינויים בהרכב חברות של בעלי חיים וצמחים בנחלים. הניטור מבוצע במרכז הלאומי לאקולוגיה אקווטית-  מוזיאון הטבע ע"ש שטיינהרדט - אוניברסיטת תל אביב.
1042|streams|dataset|2025-01-01|נתונים קבועים של נחלים בישראל|water_authority|No|Year|1|5|--|Inf_datagov@water.gov.il|הרשות הממשלתית למים ולביוב|cc-by|Creative Commons Attribution|נתונים קבועים של נחלים בישראל
1043|street-light-br7|dataset|2025-11-30|עמודי תאורה|beer-sheva|No|Month|16|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|סימון נקודתי של עמודי התאורה הפזורים ברחבי העיר באר שבע, נתונים אודות מספר העמוד ושיוכו למרכזייה כפי שמופיע על-גבי עמוד התאורה עצמו בשטח.
1044|street-namesmaaleadumim|dataset|2023-03-21|שמות רחובות|maaleedumim|No|Year|1|3|--|mokdan@mam.org.il|עיריית מעלה אדומים|other-open|Other (Open)|רשימת שמות רחובות במעלה אדומים
1045|streets-of-the-city-br7|dataset|2025-11-30|שמות הרחובות בעיר|beer-sheva|No|NotConstant|4|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|שמות הרחובות, מספר הרחוב (קוד הרחוב) בחלוקה לשכונות, קטגורית שם הרחוב (למשל: תושבי העיר, צמחים ובעלי העיר, היסטוריה יהודית, תרבות ומדע וכד'), סוג (רחוב, שדרה, סמטה, גן, צומת וכד'), תאריך אישור הרחוב בוועדת המועצה והאם הרחוב קיים כיום בפועל בעיר באר שבע.כמו כן, קיים תת-סיווג הנוגע לרחובות הקרויים על שם נשים.
1046|street-trees|dataset|2025-05-21|מאגר עצי רחוב|ministry_of_agriculture|No|NotConstant|1|0|--|netaor@moag.gov.il|משרד החקלאות ובטחון המזון|other-open|Other (Open)|מאגר זה מכיל רשימת עצי רחוב המומלצת כיום לנטיעה ברחבי ישראל
1047|studyapplications|dataset|2023-03-21|מאגר בקשות לימודים שאושרו על ידי ועדת ההשתלמות המשרדית במשרד המשפטים|ministry_of_justice|No|NA|2|2|--|yehudakat@justice.gov.il|משרד המשפטים|other-open|Other (Open)|המאגר מכיל את רשימת בקשות לימודים אשר אושרו על ידי וועדת ההשתלמות המשרדית בבקשות מסוג: הכשרה לתפקיד, השתלמות מקצועית, השתלמות העשרה, לימודים אקדמיים.    למידה מחוץ לשירות עשויה להתקיים ביוזמה של המשרד, העובד ו/או המנהל הישיר.
1048|subgushallshape|dataset|2025-11-17|גושים shape|israel_mapping_center|No|Month|1|1|--|carto@mapi.gov.il|המרכז למיפוי ישראל|||1.השימוש בנתונים באחריות המשתמש בלבד.2.המידע מהבנק"ל אינו מהווה אסמכתה לשחזור גבולות של גושים וחלקות כמפורט בתקנות המדידות (מדידות ומיפוי), תשע''ו-2016 ובהנחיות המנהל, פעולה המותרת למודדים מוסמכים בעלי רישיון מדידה בתוקף בלבד.3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.
1049|sulfur-oxides|dataset|2023-03-21|תחמוצות גופרית|ministry_of_the_environment|No|NA|1|5|--|TanyaT@sviva.gov.il|המשרד להגנת הסביבה|||מצאי הפליטות וההעברות הוא מאגר מידע המציג את כמויות החומרים המזהמים או הפסולת הנפלטים או מועברים לסביבה ממקורות שונים, ביניהם: תחבורה, שימושים ביתיים, מחצבות, יערות קק"ל וכן ממקורות תעשייתיים שלא נכללים במפל"ס. המצאי נועד לספק מידע משלים לעניין הפליטות וההעברות בישראל, בנוסף לדיווחי המפעלים למפל"ס, ולאפשר יצירת תמונה שלמה וכוללת של פליטות והעברות של חומרים מזהמים ופסולת בישראל.
1050|supervised-schools|dataset|2025-07-31|בתי ספר מפוקחים - שמאות רכוש|labor|No|NotConstant|1|2|--|digital@labor.gov.il|משרד העבודה|other-open|אחר (פתוח)|מוסדות הכשרה מאושרים ומפוקחים על ידי מינהל הכשרות מקצועיות ופיתוח כוח-אדם במשרד העבודה.
1051|supervisionfiles|dataset|2025-12-06|צווי נגישות שנשלחו לחייבים - נציבות שוויון זכויות לאנשים עם מוגבלות|ministry_of_justice|No|Day|2|2|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|המאגר מכיל את רשימת צווי הנגישות שהוצאו לחייבים שלא קיימו את חובותיהם על פי תקנות הנגישות. צווי הנגישות מוצאים על ידי הנציבות בהליך שבו ניתנת הזדמנות לחייב להשמיע טענותיו. הצווים נכונים למועד פרסומם בלבד. ככל שמבוקש לקבל מידע ביחס לפרטי הצו, יש לפנות בבקשה לחופש מידע דרך היחידה לחופש המידע במשרד המשפטים.
1052|support|dataset|2023-03-21|תמיכות|ministry_of_the_environment|No|NA|2|3|--|alexey@sviva.gov.il|המשרד להגנת הסביבה|||המשרד להגנת הסביבה תומך מדי שנה בגופים שונים המבצעים פרויקטים המקדמים את איכות הסביבה בישראל. בדף זה מתפרסמות תמיכות המשרד להגנת הסביבה בין השנים 2007 - 2014.  לינק : http://www.sviva.gov.il/InfoServices/MimshalZamin/Support/Pages/defaultSuport.aspx
1053|surveyers|dataset|2025-11-11|מאגר מודדים|the_israel_lands_administration|No|NotConstant|1|1|--|eliw@land.gov.il|רשות מקרקעי ישראל|other-open|אחר (פתוח)|רשות מקרקעי ישראל שוכרת שירותים של מודדים מוסמכים, משרדים עצמאים, לצורך ביצוע עבודות מיפוי ומדידה. לשם כך היא מפעילה מאגר של מודדים מוסמכים העומדים בדרישות המקצועיות שהגדירה. מודדי המאגר מבצעים מגוון סוגים של עבודות מדידה על פי צורכי מחלקות המיפוי המרחביות ואגף פרצלציות והסדר קרקעות ברשות.
1054|svivaniturmifal|dataset|2023-03-21|פליטות ממפעלים|ministry_of_the_environment|Yes|NotConstant|1|1|--|baruchb@sviva.gov.il|המשרד להגנת הסביבה|other-open|Other (Open)|מאגר זה מכיל את פרטי המפעלים שמבצעים דיגומים תקופתיים מארובותיהם ומדווחים את תוצאות הדיגומים למשרד להגנת הסביבה.משמש גם כשכבת GIS אשר מציגה את הפליטות מארובות של המפעלים בישראללפרטים על תוצאות הדיגומים עצמם (כולל תוצאות היסטוריות) יש ללחוץ על עמודת ה"קישור"
1055|svt|dataset|2023-03-21|תצלום אויר 2015 2 מטר - גליון שבטה|israel_mapping_center|No|NA|1|0|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|||1.תאריך עדכון: 01/11/17 2.השימוש בנתונים באחריות המשתמש בלבד.3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.
1056|synagogues|dataset|2023-03-21|בתי כנסת בעיר פתח תקווה|petah-tikva-municipality|No|NA|1|3|--|neria@ptikva.org.il|עיריית פתח תקוה|||
1057|synagogues-br7|dataset|2025-11-30|בתי כנסת בעיר באר-שבע|beer-sheva|No|Year|15|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|סימון נקודתי של בתי הכנסת הקיימים ברחבי העיר, שכונה, רחוב, מספר בית ושם בית הכנסת. עבור חלק מבתי הכנסת קיים גם שם נוסף.
1058|tabbar|dataset|2023-03-21|אישורי תקציב בלתי רגיל לגוף מוניציפאלי|interior_affairs|No|NA|1|5|--|drored@moin.gov.il|משרד הפנים|||מאגר בקשות תקציב בלתי רגיל מאושרות של גופים מוניציפאליים.כולל סכומי התקציב המאושר : בקשת מקור, הגדלה, הפחתה.
1059|tableconsularservices|dataset|2025-07-29|טבלת אגרות לשירותים קונסולריים|ministry_of_exterior|No|Year|1|0|--|Niva.Bar-ner@mfa.gov.il|משרד החוץ|other-open|אחר (פתוח)|טבלת אגרות לשירותים קונסולריים
1060|tables|dataset|2023-03-21|טבלאות של רשות האכיפה והגביה|eca|No|NA|17|1|--|datagov@eca.gov.il|רשות האכיפה והגבייה|||טבלת ריבית תקופתית
1061|tabu_asset|dataset|2025-12-06|סוג בעלות בנכסים הרשומים בפנקסי המקרקעין|ministry_of_justice|No|Month|2|2|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|רשימת הנכסים בפנקסי המקרקעין על פי סוג בעלות לכל נכס.האמור לקוח מתוך מאפיינים שנקבעו בהתאם לטבלת סיווג, אין במידע המפורסם האמור באתר data.gov, כדי לקבוע זכות כלשהי בדבר הבעלות או ההערה התכנונית הנחזים כאן.
1062|tahaz_clusters|dataset|2024-08-01|אשכולות תח"צ|ministry_of_transport|No|NotConstant|4|7|--|geo@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|גבולות סכמתיים של אשכולות המייצגים פעילות תח"צ. לכל אשכול מחושבים נתוני הנסיעות בשבוע מייצג באוגוסט 2022 ונתוני מספרי נוסעים המחושבים על בסיס תיקופי רב קו בשבוע מייצג ביוני 2022.
1063|takanot_hayerusha-batei_hadin_hadruzim|dataset|2025-12-04|תקנות הירושה – בתי הדין הדרוזים – בשפה הערבית|ministry_of_justice|No|Week|1|0|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|اعلان عن طلبات حصر ارث في المحاكم الدرزية
1064|takanot_hayerusha-batei_hadin_hasharaim|dataset|2025-12-03|תקנות הירושה – בתי הדין השרעיים – בשפה הערבית|ministry_of_justice|No|Week|1|0|--|datagov_support@justice.gov.il|משרד המשפטים|other-open|אחר (פתוח)|اعلان عن طلبات حصر ارث في المحاكم الشرعية
1065|talmudiccollege|dataset|2023-07-09|ישיבות|israel_mapping_center|No|NoUpdate|1|2|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|other-open|Other (Open)|שכבת ישיבות
1066|tashlumim_2018|dataset|2023-03-21|תשלומים - סיועים ששולמו לעולים בשנת 2018|ministry_of_immigrant_absorption|No|NA|1|4|--|shalombe@moia.gov.il|משרד העלייה והקליטה|cc-by|Creative Commons Attribution|הדוח מציג את הסיועים השונים שהעולים קיבלו בשנת 2018 (סיוע לפרט), מספר העולים שקיבלו את הסיוע כולל מספר התשלומים וסכומי הסיוע .
1067|tashlumim_hozrim_2018|dataset|2023-03-21|תשלומים ששולמו לתושבים חוזרים בשנת 2018|ministry_of_immigrant_absorption|No|NA|1|5|--|shalombe@moia.gov.il|משרד העלייה והקליטה|cc-by|Creative Commons Attribution|הדוח מציג את סוגי הסיוע ששולמו לתושבים חוזרים בשנת 2018, שכולל את מספר התושבים החוזרים שקיבלו את הסיוע וסכומי הסיוע
1068|tatag|dataset|2025-11-16|גבולות תת"ג|israel_mapping_center|No|Month|2|0|--|vered@mapi.gov.il|המרכז למיפוי ישראל|other-open|אחר (פתוח)|1.השימוש בנתונים באחריות המשתמש בלבד. 2.המידע מהבנק"ל אינו מהווה אסמכתה לשחזור גבולות של גושים וחלקות כמפורט בתקנות המדידות (מדידות ומיפוי), תשע''ו-2016 ובהנחיות המנהל, פעולה המותרת למודדים מוסמכים בעלי רישיון מדידה בתוקף בלבד. 3. שכבות גבולות תת"ג מתעדכנות על בסיס יומי והנתונים נכונים נכון למועד הכנת השכבות ולכן בדיקת עדכניותם היא באחריות המשתמש.
1069|tatal|dataset|2023-03-21|תכניות תשתיות לאומיות|iplan|No|NA|1|8|--|it-tichnun@iplan.gov.il|מינהל התכנון |cc-by|Creative Commons Attribution|תכניות תשתיות לאומיות מתעסקות במתקני תשתית, נמל תעופה, נמל, מעגן, מיתקן להתפלת מים, מיתקני מים וביוב לרבות מאגרים, אתרי סילוק וטיפול בפסולת, מתקני תקשורת, תחנת כוח, מתקן אחסון נפט, גז ודלק, דרך, מתקני גז ומתקני גט"ן כהגדרתם בסעיף 2 לחוק משק הגז הטבעי, אתרי כרייה וחציבה, חניון לעידוד השימוש בתחבורה הציבורית ותשתית תיירות.
1070|tavlat-simlei-averot|dataset|2025-04-22|טבלת סמלי עבירות|ministry_of_transport|No|NotConstant|1|3|--|hardon@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|טבלת סמלי העבירות כולל הניקוד בגין כל עבירה
1071|tavsagol-br7|dataset|2025-11-30|התו הסגול|beer-sheva|No|NotConstant|15|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|במאגר מופיעים עסקים בעיר באר שבע שהצהירו בהתאם להוראות משרד הבריאות ומשרד הכלכלה כי הם עומדים בתנאי התו הסגול. המידע מבוסס על הצהרת העסקים בלבד ואין לראות בפרסומו על ידי העירייה אישור מטעמה לכך שאותם בעלי עסק מקיימים למעשה תנאי התו הסגול.
1072|taxi-stations-br7|dataset|2025-11-30|תחנות מוניות|beer-sheva|No|NotConstant|15|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|מיקומים, שמות וכתובות של תחנות המוניות הקיימות ברחבי העיר.
1073|taz_jer_pop_type|dataset|2024-08-01|סוג אוכלוסיה בירושלים|ministry_of_transport|No|NotConstant|4|2|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|סוג אוכלוסיה בירושלים
1074|taz_mot_rate_2040|dataset|2024-08-01|רמת מינוע לשנת 2040|ministry_of_transport|No|NoUpdate|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|הערכת מספר כלי רכב לאלף נפש באזור תנועה לשנת 2040
1075|taz_north_popdens_2016|dataset|2024-08-01|צפיפות אוכלוסיה לקילומטר רבוע בצפון הארץ|ministry_of_transport|No|NotConstant|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|Other (Open)|צפיפות אוכלוסיה לקמ"ר בצפון הארץ לשנת 2016
1076|taz_ta_popdens_2017|dataset|2024-08-01|צפיפות אוכלוסיה במטרופולין תל אביב|ministry_of_transport|No|NotConstant|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|צפיפות אוכלוסיה במטרופולין תל אביב לשנת 2017
1077|tender-br7|dataset|2025-11-30|מכרזים בעיר באר שבע|beer-sheva|No|Week|4|1|--|dor@br7.org.il|עיריית באר שבע|other-open|אחר (פתוח)|מכרזים ופניות לקבלת הצעות מחיר פעילים והיסטוריים בעיר.
1078|tenders|dataset|2023-03-21|דוח מכרזים|governmentprocurementadministration|No|NotConstant|1|7|--|amana@mof.gov.il|מינהל הרכש הממשלתי|other-open|Other (Open)|דו"ח מרכז, אחת לשנה, אודות כלל התקשרויות משרדי הממשלה ויחידות הסמך (פורמט Excel)
1079|teunot_2017|dataset|2023-03-21|תאונות דרכים עם נפגעים - 2017 - PUF מקוצר|lamas|No|Year|1|3|--|sarip@cbs.gov.il|הלשכה המרכזית לסטטיסטיקה|cc-by|Creative Commons Attribution|תאונות דרכים עם נפגעים 2017 מסוג ת"ד מורחב – קובץ מקוצר
1080|teunot2019|dataset|2024-09-09|תאונות דרכים עם נפגעים - 2019 - PUF מקוצר|lamas|No|Year|6|3|--|info@cbs.gov.il|הלשכה המרכזית לסטטיסטיקה|other-open|Other (Open)|תאונות דרכים עם נפגעים 2019 מסוג ת"ד מורחב - קובץ מקוצר
1081|teunot2022|dataset|2024-09-09|תאונות דרכים עם נפגעים - 2022 - PUF מקוצר|lamas|No|Year|6|3|--|info@cbs.gov.il|הלשכה המרכזית לסטטיסטיקה|other-open|Other (Open)|תאונות דרכים עם נפגעים - 2022 - PUF מקוצר
1082|tichnun-pituah|dataset|2025-12-01|פיתוח ותשתית|ministry_of_housing|No|Month|2|2|--|datagov@moch.gov.il|משרד הבינוי והשיכון|||כאן תוכלו לקבל נתונים על מכרזי פיתוח ותשתית של משרד הבינוי והשיכון. המאגר מתעדכן פעם בחודש.
1083|tikufim-2021|dataset|2025-12-02|תיקופי מסלקה בתחבורה ציבורית|ministry_of_transport|No|Month|8|3|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|המאגר מציג את כמות התיקופים שבוצעו בתחבורה הציבורית בכל אמצעי הכרטוס. הקובץ יתעדכן אחת לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית.
1084|tikufim_station_2022|dataset|2025-12-02|תיקופי מסלקה לתחנה|ministry_of_transport|No|Month|6|2|--|bidata@mot.gov.il|משרד התחבורה והבטיחות בדרכים|other-open|אחר (פתוח)|המאגר מציג את כמות התיקופים שבוצעו בתחבורה הציבורית ברמת תחנה בכל אמצעי הכרטוס. חיבור למיקום התחנה יעשה כרגע דרך טבלת stops ב-GTFS והשדה המקשר הוא station_id. לגבי שעות שפל ושיא, מדובר בשעות קשיחות שאינן משתנות בהתאם לעונות, חגים או מועדים אחרים או אירועים חריגים. הנתונים מוצגים ביחס לתחנות המפורטות ברישיון הקו של המפעיל.
1085|tipathlav|dataset|2023-03-21|טיפת חלב|maaleedumim|No|Year|1|6|--|mokdan@mam.org.il|עיריית מעלה אדומים|other-open|Other (Open)|רשימת טיפות חלב במעלה אדומים
1086|tly|dataset|2023-03-21|תצלום אויר 2015 2 מטר - גליון תל אביב|israel_mapping_center|No|NA|1|0|--|yaron@mapi.gov.il|המרכז למיפוי ישראל|||1.תאריך עדכון: 01/11/17 2.השימוש בנתונים באחריות המשתמש בלבד.3.הנתונים מתעדכנים מעת לעת, ולכן בדיקת עדכניותם היא באחריות המשתמש.
1087|tlzgizanut|dataset|2023-03-21|מאגר תלונות הציבור ליחידה הממשלתית לתיאום המאבק בגזענות|ministry_of_justice|No|NA|1|3|--|yehudakat@justice.gov.il|משרד המשפטים|other-open|Other (Open)|הקובץ מכיל את התלונות המופנות ליחידה הממשלתית לתיאום המאבק בגזענות, וסטטוס הטיפול בהן.
1088|tma|dataset|2023-03-21|תכניות מתאר ארציות|iplan|No|NA|1|10|--|it-tichnun@iplan.gov.il|מינהל התכנון |cc-by|Creative Commons Attribution|תכנית מתאר ארצית היא תכנית החלה על שטח כל המדינה או תוכנית מתאר ארצית בנושא בעל חשיבות לאומית המתאשרת על ידי הממשלה.
1089|tma_23|dataset|2024-08-01|תמא 23 - קומפילציית מסילות ברזל|ministry_of_transport|No|NotConstant|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|תמ"א 23 - קומפילציית מסילות ברזל
1090|tma_23a4_dipo|dataset|2024-08-01|תמ"א 23-א-4 - דיפו|ministry_of_transport|No|NotConstant|4|7|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|תכנית מתאר ארצית למערכת תחבורה עתירת נוסעים במטרופולין תל אביב - דיפו.
1091|tma_23a4_lines|dataset|2024-08-01|תמ"א 23_א_4 - קווי מתע"ן|ministry_of_transport|No|NotConstant|4|7|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|תכנית מתאר ארצית למערכת תחבורה עתירת נוסעים במטרופולין תל אביב - קווי מתע"ן.
1092|tma_3|dataset|2024-08-01|תמא 3 - קומפילציית דרכים|ministry_of_transport|No|NotConstant|4|5|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|תמ"א 3 - קומפילציית דרכים
1093|tma_3_plans|dataset|2024-08-01|תמא 31_א - תכניות מפורטות לדרכים|ministry_of_transport|No|NotConstant|4|4|--|pinusi@mot.gov.il|משרד התחבורה והבטיחות בדרכים|cc-by|Creative Commons Attribution|תמ"א 31/א - תכניות מפורטות לדרכים
